ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO23N000000101,장소,유적지,5497406,화엄사,,,180301,유명사찰,4673034024100120000,전라남도,구례군,마산면,황전리,12,4673034024,4673034000,467303288020,화엄사로,539,127.497612621395,35.2565906679119,다라997956,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000102,장소,유적지,5497408,연곡사,,,180301,유명사찰,4673033027110170000,전라남도,구례군,토지면,내동리,1017,4673033027,4673033000,467303288018,피아골로,774,127.588242670297,35.2545964059236,라라080954,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000103,장소,유적지,5497409,천은사,,,180301,유명사찰,4673035022100700000,전라남도,구례군,광의면,방광리,70,4673035022,4673035000,467303288005,노고단로,209,127.476073073157,35.27357030947,다라978975,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000104,장소,유적지,5497415,보광사,,,180301,유명사찰,4686025021102890000,전라남도,함평군,함평읍,함평리,289,4686025021,4686025000,468604691316,한재골길,26-32,126.508331367443,35.0653932836028,다라095749,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000105,장소,유적지,5497420,불회사,,,180301,유명사찰,4617042028109990000,전라남도,나주시,다도면,마산리,999,4617042028,4617042000,461703284020,다도로,1224-142,126.823510630281,34.9084232814673,다라382572,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000106,장소,유적지,5497421,운흥사,,,180301,유명사찰,4617042029109710003,전라남도,나주시,다도면,암정리,971-3,4617042029,4617042000,461703284046,암정로,398,126.802279664799,34.9079771806677,다라362572,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000107,장소,유적지,5497425,규봉암,,,180301,유명사찰,4679038030108970000,전라남도,화순군,이서면,영평리,897,4679038030,4679038000,467904673105,도원길,40-28,127.016001425907,35.1183757302076,다라558804,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000108,장소,유적지,5497426,유마사,,,180301,유명사찰,4679041533103210000,전라남도,화순군,사평면,유마리,321,4679041533,4679041500,467903291022,유마로,603,127.171274102822,35.0182965116817,다라700693,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000109,장소,유적지,5497427,운주사,,,180301,유명사찰,4679037029100200001,전라남도,화순군,도암면,대초리,20-1,4679037029,4679037000,467903284067,천태로,91-44,126.880025980777,34.9265291820943,다라433592,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000110,장소,유적지,5497428,개천사,,,180301,유명사찰,4679032028104800000,전라남도,화순군,춘양면,가동리,480,4679032028,4679032000,467904673180,변천길,389,126.915414828228,34.9046857215757,다라465568,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000111,장소,유적지,5497430,송광사,,,180301,유명사찰,4615036023100120000,전라남도,순천시,송광면,신평리,12,4615036023,4615036000,461504860706,송광사안길,100,127.276167163441,35.002191426738,다라795674,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000112,장소,유적지,5497433,선암사,,,180301,유명사찰,4615025032108020000,전라남도,순천시,승주읍,죽학리,802,4615025032,4615025000,461504649504,선암사길,450,127.330666166365,34.9971285664096,다라845669,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000113,장소,유적지,5497437,정혜사,,,180301,유명사찰,4615032034107160000,전라남도,순천시,서면,청소리,716,4615032034,4615032000,461504649951,정혜사길,32,127.513859858934,35.0620225263854,라라012741,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000114,장소,유적지,5497440,금둔사,,,180301,유명사찰,4615038025100010000,전라남도,순천시,낙안면,상송리,1,4615038025,4615038000,461504670386,조정래길,1000,127.339642868529,34.9252209747672,다라853589,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000115,장소,유적지,5497441,동화사,,,180301,유명사찰,4615039038102820000,전라남도,순천시,별량면,대룡리,282,4615039038,4615039000,461504649276,동화사길,208,127.394820025692,34.8732943383152,다라903531,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000116,장소,유적지,5497442,도갑사,,,180301,유명사찰,4683036029100080000,전라남도,영암군,군서면,도갑리,8,4683036029,4683036000,468303295046,도갑사로,306,126.662551286701,34.7529333058023,다라233401,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000117,장소,유적지,5497446,천황사,,,180301,유명사찰,4683025029104490002,전라남도,영암군,영암읍,개신리,449-2,4683025029,4683025000,468303295097,천황사로,280-82,126.716478459173,34.7716056873578,다라283421,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000118,장소,유적지,5497450,무위사,,,180301,유명사찰,4681036022111740000,전라남도,강진군,성전면,월하리,1174,4681036022,4681036000,468103293017,무위사로,308,126.686633375928,34.7384161448179,다라255385,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000119,장소,유적지,5497451,백련사,,,180301,유명사찰,4681034026102460000,전라남도,강진군,도암면,만덕리,246,4681034026,4681034000,468104679139,백련사길,145,126.747891546305,34.5877624080172,다라310217,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000120,장소,유적지,5497454,대흥사,,,180301,유명사찰,4682031027107990000,전라남도,해남군,삼산면,구림리,799,4682031027,4682031000,468204682122,대흥사길,400,126.616727921286,34.4759562926238,다라188094,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000121,장소,유적지,5497463,미황사,,,180301,유명사찰,4682034034100010000,전라남도,해남군,송지면,서정리,1,4682034034,4682034000,468204682187,미황사길,164,126.577304892427,34.3830072878724,다다151991,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000122,장소,유적지,5497467,천관사,,,180301,유명사찰,4680025324107400000,전라남도,장흥군,관산읍,농안리,740,4680025324,4680025300,468003292045,칠관로,1272-473,126.905059299018,34.5513794707219,다라454176,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000123,장소,유적지,5497470,흥국사,,,180301,유명사찰,4613014400100170000,전라남도,여수시,중흥동,,17,4613014400,4613082000,461304646995,흥국사길,160,127.70015524814,34.8212520946533,라라183474,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000124,장소,유적지,5497473,능가사,,,180301,유명사찰,4677037026103690000,전라남도,고흥군,점암면,성기리,369,4677037026,4677037000,467704667668,팔봉길,21,127.414620039819,34.6388507361917,다라921271,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000125,장소,유적지,5497476,금탑사,,,180301,유명사찰,4677035027202870000,전라남도,고흥군,포두면,봉림리,산287,4677035027,4677035000,467703289007,금탑로,842,127.287689158917,34.5427307612862,다라805165,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000126,장소,유적지,5497477,쌍계사,,,180301,유명사찰,4690033021100760000,전라남도,진도군,의신면,사천리,76,4690033021,4690033000,469003301026,운림산방로,299-30,126.308063228103,34.467685927868,나라905088,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000127,장소,유적지,5497482,성불사,,,180301,유명사찰,4623031026108590000,전라남도,광양시,봉강면,조령리,859,4623031026,4623031000,462303285028,성불로,1150-183,127.571722107848,35.0931003395674,라라065775,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000128,장소,유적지,5497483,중흥사,,,180301,유명사찰,4623032022100900001,전라남도,광양시,옥룡면,운평리,90-1,4623032022,4623032000,462303285042,중흥로,263-100,127.607832953496,35.0244462591614,라라098699,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000129,장소,유적지,5497488,원효사,,,180301,유명사찰,2917012000108460000,광주광역시,북구,금곡동,,846,2917012000,2917068500,291703009021,무등로,1514-35,126.985417393954,35.1485123760953,다라531838,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000130,장소,유적지,5497490,증심사,,,180301,유명사찰,2911012100100560000,광주광역시,동구,운림동,,56,2911012100,2911071000,291104277206,증심사길,177,126.970123763826,35.1288323668832,다라517816,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000131,장소,유적지,5497493,약사사,,,180301,유명사찰,2911012100100110000,광주광역시,동구,운림동,,11,2911012100,2911071000,291104277207,증심사길160번길,89,126.972479339314,35.1222862914303,다라519809,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000132,장소,유적지,5497495,송계사,,,180301,유명사찰,4888034025116940000,경상남도,거창군,북상면,소정리,1694,4888034025,4888034000,488804841357,송계사길,321,127.796779162833,35.8348095329832,라마268598,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000133,장소,유적지,5497500,고견사,,,180301,유명사찰,4888040029100010000,경상남도,거창군,가조면,수월리,1,4888040029,4888040000,488804841500,의상봉길,1049,128.0392718983,35.7455610941812,라마487500,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000134,장소,유적지,5497508,해인사,,,180301,유명사찰,4889033034100100000,경상남도,합천군,가야면,치인리,10,4889033034,4889033000,488904844661,해인사길,122,128.098757776808,35.8016043897924,라마541562,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000135,장소,유적지,5497510,청량사,,,180301,유명사찰,4889033031109720000,경상남도,합천군,가야면,황산리,972,4889033031,4889033000,488904844580,청량동길,144,128.109068425647,35.7724274321347,라마550530,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000136,장소,유적지,5497511,용추사,,,180301,유명사찰,4887036033109630002,경상남도,함양군,안의면,상원리,963-2,4887036033,4887036000,488703346017,용추계곡로,623,127.763184145094,35.6874547820164,라마238435,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000137,장소,유적지,5497512,관룡사,,,180301,유명사찰,4874025035102920000,경상남도,창녕군,창녕읍,옥천리,292,4874025035,4874025000,487404823741,화왕산관룡사길,171,128.553460221373,35.5319725270168,라마955267,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000138,장소,유적지,5497520,대원사,,,180301,유명사찰,4886035024100010000,경상남도,산청군,삼장면,유평리,1,4886035024,4886035000,488604857572,대원사길,455,127.806832023976,35.356227618486,라마278067,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000139,장소,유적지,5497523,내원사,,,180301,유명사찰,4886035026105830000,경상남도,산청군,삼장면,대포리,583,4886035026,4886035000,488603345007,대하내원로,256,127.810571298169,35.3004524610117,라마282005,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000140,장소,유적지,5497526,법계사,,,180301,유명사찰,4886036021108730000,경상남도,산청군,시천면,중산리,873,4886036021,4886036000,488602345002,지리산대로,320-292,127.735976785928,35.3275550805372,라마214035,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000141,장소,유적지,5497529,수도사,,,180301,유명사찰,4872035021106360000,경상남도,의령군,용덕면,이목리,636,4872035021,4872035000,487203339011,덕암로,581-137,128.251478258796,35.3800319279411,라마682096,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000142,장소,유적지,5497532,장춘사,,,180301,유명사찰,4873036027100140000,경상남도,함안군,칠북면,영동리,14,4873036027,4873036000,487303340013,북원로,110-1,128.558592962877,35.3272629042053,라마962040,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000143,장소,유적지,5497537,석골사,,,180301,유명사찰,4827034026104540000,경상남도,밀양시,산내면,원서리,454,4827034026,4827034000,482704808746,원서3길,167,128.927222405753,35.6159395740275,마마292364,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000144,장소,유적지,5497538,표충사,,,180301,유명사찰,4827035032100230000,경상남도,밀양시,단장면,구천리,23,4827035032,4827035000,482703336067,표충로,1338,128.960378536015,35.5330891208678,마마323273,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000145,장소,유적지,5497539,통도사,,,180301,유명사찰,4833034022105830000,경상남도,양산시,하북면,지산리,583,4833034022,4833034000,483303338081,통도사로,108,129.064479599974,35.4882859366463,마마419225,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000146,장소,유적지,5497543,내원사,,,180301,유명사찰,4833034028102910000,경상남도,양산시,하북면,용연리,291,4833034028,4833034000,483303338013,내원로,207,129.104084801495,35.4243907077912,마마456154,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000147,장소,유적지,5497546,홍룡사,,,180301,유명사찰,4833033022100010000,경상남도,양산시,상북면,대석리,1,4833033022,4833033000,483303338087,홍룡로,372,129.086303904535,35.3971346564543,마마440124,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000148,장소,유적지,5497553,호국사,,,180301,유명사찰,4817010700102140005,경상남도,진주시,남성동,,214-5,4817010700,4817055500,481703332011,남강로,626-71,128.076117835693,35.1875334700673,라라524881,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000149,장소,유적지,5497558,다솔사,,,180301,유명사찰,4824036022100860000,경상남도,사천시,곤명면,용산리,86,4824036022,4824036000,482404802131,다솔사길,417,127.920084323368,35.0831684287569,라라382765,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000150,장소,유적지,5497568,은하사,,,180301,유명사찰,4825011900108820000,경상남도,김해시,삼방동,,882,4825011900,4825059000,482504829305,신어산길,167,128.913469824098,35.2659885366637,마라285976,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000151,장소,유적지,5497569,동림사,,,180301,유명사찰,4825011900108790002,경상남도,김해시,삼방동,,879-2,4825011900,4825059000,482504829305,신어산길,144,128.914778214643,35.2640773317643,마라286974,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000152,장소,유적지,5497571,모은암,,,180301,유명사찰,4825035026101980003,경상남도,김해시,생림면,생철리,198-3,4825035026,4825035000,,,,128.853893026778,35.3488831964718,마마230067,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000153,장소,유적지,5497572,의림사,,,180301,유명사찰,4812533023104390000,경상남도,창원시 마산합포구,진북면,인곡리,439,4812533023,4812533000,481253329044,의림로,382,128.439268972147,35.1385022881413,라라855829,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000154,장소,유적지,5497575,성주사,,,180301,유명사찰,4812310800101020000,경상남도,창원시 성산구,천선동,,102,4812310800,4812356000,481234784026,곰절길,191,128.717339954015,35.1769686348362,마라108875,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000155,장소,유적지,5497577,불곡사,,,180301,유명사찰,4812310500110360001,경상남도,창원시 성산구,대방동,,1036-1,4812310500,4812355000,481233328007,대암로,55,128.701608818623,35.2157779312196,마라093918,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000156,장소,유적지,5497578,우곡사,,,180301,유명사찰,4812125029100070000,경상남도,창원시 의창구,동읍,단계리,7,4812125029,4812125000,481213327044,자여로,459,128.716511599742,35.2487331045568,마라106954,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000157,장소,유적지,5497580,성흥사,,,180301,유명사찰,4812916000101800000,경상남도,창원시 진해구,대장동,,180,4812916000,4812964000,481293331009,대장로,273,128.779324878626,35.1477947823297,마라165843,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000158,장소,유적지,5497582,화방사,,,180301,유명사찰,4884037022114470000,경상남도,남해군,고현면,대곡리,1447,4884037022,4884037000,488404829399,화방사길,128-6,127.863714138626,34.8648830145763,라라332523,20240104,KT,KC_507_LLR_HISTST_2023,20231220
